Temperature_C,Humidity_%,Predicted_Lifespan_Months,Predicted_Lifespan_Days,Farmer_Action
15,28,4,129,2
23,34,4,121,2
23,59,4,131,2
11,48,6,181,2
22,40,5,161,2
18,37,6,180,2
15,32,5,179,2
15,57,6,205,2
21,26,6,197,2
15,40,4,147,2
18,35,4,134,2
16,43,5,158,2
15,22,6,183,2
22,24,5,155,2
17,21,5,162,2
20,34,5,158,2
24,21,5,160,2
14,27,5,170,2
10,37,6,187,2
18,24,4,138,2
16,52,5,177,2
17,41,6,181,2
11,47,6,206,2
10,45,5,156,2
14,52,4,136,2
13,55,5,152,2
10,50,6,190,2
23,43,5,155,2
16,40,5,159,2
21,49,5,172,2
22,44,6,207,2
15,27,5,166,2
12,22,5,163,2
15,41,5,156,2
23,24,5,178,2
19,48,5,149,2
21,54,4,135,2
24,31,6,209,2
23,52,6,209,2
17,21,5,156,2
15,41,6,201,2
10,22,6,185,2
18,28,5,170,2
19,45,6,200,2
22,20,5,173,2
22,37,6,189,2
19,58,4,125,2
21,46,5,178,2
16,25,4,136,2
20,59,5,157,2
20,39,4,144,2
17,36,4,133,2
14,55,4,124,2
18,41,4,120,2
21,57,4,132,2
19,55,4,138,2
14,23,6,193,2
18,58,5,160,2
23,28,6,206,2
19,31,5,159,2
18,32,5,164,2
11,40,5,153,2
21,57,6,193,2
13,20,4,128,2
21,57,4,127,2
15,52,4,138,2
16,57,4,149,2
18,29,6,208,2
19,38,5,167,2
22,28,4,145,2
14,22,6,204,2
18,26,6,183,2
12,42,6,191,2
18,52,6,186,2
16,31,5,164,2
16,40,5,178,2
22,53,5,175,2
10,28,4,134,2
23,20,6,185,2
14,25,5,159,2
10,21,4,147,2
20,50,6,206,2
23,53,5,175,2
11,27,6,187,2
16,52,4,132,2
24,38,5,165,2
24,52,6,200,2
22,42,6,197,2
23,48,5,178,2
16,57,6,196,2
22,38,5,151,2
18,56,4,135,2
21,40,6,208,2
16,55,4,128,2
21,47,6,193,2
24,31,5,175,2
23,50,5,171,2
21,41,5,152,2
10,48,4,132,2
13,22,5,171,2
15,37,6,197,2
16,51,6,192,2
15,56,5,163,2
21,22,6,198,2
17,44,4,120,2
24,59,5,170,2
23,52,4,129,2
17,55,4,131,2
13,29,4,123,2
15,22,4,149,2
22,54,4,139,2
12,44,6,191,2
13,49,6,184,2
13,31,5,171,2
18,25,6,201,2
24,21,5,175,2
19,29,4,136,2
16,25,6,180,2
20,52,5,156,2
19,35,5,161,2
20,27,4,133,2
15,46,6,205,2
21,51,6,205,2
13,36,6,198,2
17,47,4,130,2
19,26,4,146,2
15,22,5,173,2
21,36,5,176,2
22,37,5,158,2
18,33,6,181,2
16,48,5,169,2
18,26,6,208,2
21,22,5,155,2
10,23,4,148,2
18,36,6,201,2
12,47,5,168,2
18,41,5,167,2
13,37,4,145,2
10,39,5,177,2
10,37,4,130,2
21,29,5,152,2
11,22,5,172,2
16,26,4,132,2
15,37,4,145,2
13,38,6,203,2
13,35,5,154,2
10,39,5,175,2
24,39,5,152,2
24,30,5,157,2
10,52,6,181,2
24,23,4,136,2
14,52,5,152,2
19,53,4,125,2
12,30,6,201,2
20,36,6,181,2
16,35,4,138,2
14,52,4,140,2
12,36,6,180,2
22,48,6,193,2
18,37,4,145,2
20,20,4,147,2
19,32,4,122,2
17,25,4,135,2
16,40,4,138,2
10,29,5,174,2
17,45,6,198,2
23,37,6,185,2
20,21,5,176,2
18,42,6,181,2
19,29,5,150,2
17,53,4,142,2
16,38,4,121,2
10,32,6,180,2
23,46,4,141,2
21,47,4,143,2
24,29,5,159,2
21,40,6,180,2
16,59,6,203,2
17,48,4,144,2
16,55,4,149,2
20,39,6,195,2
21,52,4,148,2
24,27,6,203,2
23,46,4,133,2
17,47,4,122,2
21,30,6,182,2
15,26,5,166,2
21,47,4,146,2
11,47,4,136,2
12,56,6,208,2
13,40,4,147,2
24,38,4,140,2
16,58,4,135,2
22,34,4,149,2
15,52,4,149,2
22,47,4,121,2
18,55,6,205,2
24,30,6,195,2
10,23,6,195,2
12,23,6,196,2
15,58,4,134,2
14,40,6,199,2
19,37,6,200,2
23,26,6,183,2
20,23,6,180,2
13,36,5,163,2
16,21,6,208,2
21,31,5,166,2
24,46,4,145,2
15,53,5,165,2
11,58,5,177,2
16,20,5,169,2
21,29,6,194,2
18,23,4,148,2
22,52,4,147,2
16,21,5,164,2
20,31,4,130,2
12,21,5,167,2
22,40,5,164,2
13,32,4,124,2
20,27,5,174,2
24,21,5,165,2
14,49,4,147,2
23,37,5,160,2
13,39,4,147,2
11,27,6,206,2
24,52,6,206,2
15,47,4,129,2
11,49,6,200,2
13,47,5,175,2
14,56,6,190,2
21,40,6,200,2
22,44,6,208,2
20,22,4,130,2
13,26,5,164,2
21,34,5,151,2
16,52,5,178,2
22,25,6,182,2
18,22,5,154,2
16,53,4,143,2
19,50,5,158,2
21,36,5,167,2
15,47,4,145,2
12,33,5,177,2
11,30,6,182,2
17,42,6,193,2
18,53,5,169,2
14,50,5,154,2
14,44,5,162,2
20,52,5,172,2
15,50,5,179,2
20,57,6,198,2
14,27,4,128,2
15,23,6,184,2
24,29,6,193,2
12,52,5,174,2
20,50,4,122,2
19,32,6,194,2
12,37,5,178,2
20,30,5,174,2
14,43,4,120,2
19,34,5,176,2
10,43,5,151,2
18,46,6,185,2
15,44,6,198,2
10,20,5,178,2
16,40,4,125,2
15,36,4,143,2
23,33,5,167,2
24,21,5,167,2
11,57,6,189,2
13,59,5,171,2
23,38,6,204,2
24,40,6,193,2
18,43,6,209,2
15,26,6,204,2
14,52,5,163,2
12,40,6,207,2
11,55,5,155,2
16,21,6,196,2
15,45,5,155,2
18,55,6,190,2
10,53,6,181,2
13,34,4,146,2
17,28,6,194,2
14,51,5,161,2
17,33,4,132,2
15,21,4,134,2
23,44,5,162,2
20,34,5,154,2
17,47,4,148,2
15,51,4,138,2
22,38,5,158,2
21,42,6,191,2
13,48,5,158,2
21,59,6,203,2
16,37,4,126,2
24,51,4,144,2
15,34,4,135,2
14,59,4,130,2
13,21,6,196,2
20,23,6,202,2
24,25,5,169,2
24,43,5,172,2
20,21,6,205,2
13,32,4,121,2
20,58,5,179,2
11,55,4,133,2
23,47,4,147,2
14,59,6,191,2
11,41,6,204,2
13,30,6,202,2
23,35,5,173,2
17,55,4,141,2
15,22,5,157,2
11,30,6,206,2
13,40,4,139,2
17,24,4,127,2
20,25,6,205,2
10,39,5,166,2
23,31,5,166,2
13,46,4,130,2
23,33,4,125,2
23,36,4,120,2
21,20,5,170,2
18,39,6,188,2
23,29,6,203,2
23,25,6,197,2
18,23,6,183,2
12,23,5,169,2
12,25,6,193,2
17,36,5,152,2
22,26,6,209,2
24,34,4,133,2
12,22,6,190,2
22,40,6,182,2
23,57,6,188,2
18,49,5,179,2
19,22,6,195,2
22,27,4,122,2
19,42,5,166,2
12,23,5,164,2
18,45,5,173,2
20,23,6,207,2
12,22,4,131,2
10,51,4,133,2
11,24,5,171,2
12,47,6,185,2
14,56,5,156,2
19,38,4,149,2
11,41,4,139,2
15,20,5,159,2
17,44,5,150,2
12,30,4,139,2
19,37,5,172,2
22,44,6,181,2
13,28,5,176,2
24,46,6,196,2
14,21,5,155,2
13,23,5,150,2
15,29,5,150,2
24,34,4,122,2
11,27,5,153,2
24,21,5,162,2
13,58,5,164,2
21,48,5,164,2
21,49,6,190,2
20,47,6,192,2
14,47,4,121,2
20,28,5,178,2
21,57,6,198,2
23,59,4,133,2
18,25,4,146,2
20,52,4,147,2
23,39,4,135,2
14,31,4,145,2
22,59,4,142,2
22,52,6,186,2
22,25,4,135,2
14,23,5,178,2
14,49,5,171,2
17,52,6,183,2
22,29,4,121,2
12,41,6,209,2
13,30,5,156,2
20,27,4,146,2
22,31,6,189,2
22,23,4,134,2
13,32,4,147,2
18,38,5,156,2
22,36,6,194,2
15,50,6,181,2
24,39,6,183,2
11,23,6,187,2
20,56,4,138,2
19,37,5,165,2
15,39,5,161,2
22,57,4,130,2
16,54,4,126,2
23,33,6,204,2
21,29,6,189,2
19,56,4,149,2
21,42,6,189,2
16,26,5,172,2
10,26,4,146,2
22,30,5,173,2
17,49,5,151,2
11,29,6,192,2
17,42,5,150,2
23,43,4,141,2
19,21,4,143,2
22,37,5,154,2
19,55,4,122,2
21,43,5,162,2
13,45,4,131,2
24,25,5,167,2
23,29,5,166,2
21,29,6,194,2
19,35,6,184,2
20,27,6,189,2
12,29,4,129,2
23,48,6,208,2
14,45,5,170,2
10,39,6,203,2
20,24,6,189,2
41,62,2,87,3
27,36,2,85,3
27,31,2,68,3
25,75,2,75,3
19,64,2,89,3
30,60,2,88,3
27,83,2,78,3
23,62,2,82,3
34,64,2,83,3
17,60,2,68,3
31,61,2,86,3
27,81,2,80,3
26,47,2,65,3
26,49,2,85,3
27,50,2,71,3
28,65,2,84,3
28,65,2,81,3
27,33,2,82,3
27,47,2,84,3
25,30,2,82,3
26,20,2,74,3
12,64,2,67,3
27,42,2,83,3
18,61,2,66,3
26,40,2,85,3
34,60,2,72,3
26,53,2,87,3
27,22,2,74,3
15,60,2,61,3
28,63,2,63,3
38,60,2,76,3
31,62,2,80,3
20,61,2,84,3
37,62,2,65,3
28,64,2,75,3
39,60,2,73,3
27,47,2,70,3
27,57,2,72,3
44,61,2,76,3
26,80,2,86,3
44,61,2,76,3
27,27,2,67,3
26,37,2,85,3
47,60,2,86,3
28,42,2,84,3
26,20,2,67,3
25,37,2,62,3
35,63,2,89,3
26,70,2,80,3
46,63,2,81,3
32,60,2,60,3
26,58,2,82,3
27,21,2,60,3
25,34,2,74,3
38,64,2,84,3
26,25,2,73,3
27,32,2,82,3
26,64,2,74,3
38,60,2,80,3
17,63,2,87,3
24,62,2,78,3
25,25,2,87,3
18,61,2,66,3
25,65,2,74,3
10,62,2,79,3
34,60,2,85,3
27,57,2,86,3
49,64,2,77,3
26,67,2,79,3
26,32,2,72,3
27,58,2,80,3
26,83,2,76,3
28,40,2,67,3
38,61,2,85,3
27,63,2,78,3
20,64,2,87,3
29,64,2,61,3
25,67,2,78,3
47,64,2,85,3
26,74,3,89,3
33,60,2,67,3
44,64,2,86,3
27,57,2,62,3
25,75,2,75,3
27,40,2,80,3
27,36,2,88,3
25,61,2,66,3
23,60,2,61,3
27,55,2,84,3
23,63,2,69,3
48,64,2,89,3
33,64,2,62,3
27,84,2,88,3
14,60,2,82,3
33,61,2,72,3
45,64,2,66,3
25,28,2,86,3
17,61,2,81,3
27,65,2,83,3
25,30,2,79,3
27,76,2,84,3
16,65,2,84,3
46,60,2,70,3
44,63,2,66,3
26,35,2,68,3
25,28,2,69,3
32,60,2,63,3
25,61,2,88,3
26,72,2,73,3
26,46,2,77,3
27,69,2,84,3
41,61,2,67,3
25,45,2,81,3
44,60,2,85,3
12,62,2,83,3
12,62,2,62,3
33,63,2,66,3
46,62,2,76,3
26,55,2,69,3
23,61,2,76,3
27,31,2,65,3
45,60,2,66,3
29,64,2,83,3
27,58,2,85,3
25,29,2,82,3
27,56,2,66,3
32,61,2,77,3
22,62,2,88,3
26,32,2,86,3
20,60,2,72,3
25,34,2,73,3
25,49,2,70,3
37,63,2,72,3
27,27,2,87,3
27,58,2,85,3
43,63,2,60,3
27,41,2,66,3
23,62,2,81,3
21,63,2,80,3
27,73,2,68,3
24,61,2,85,3
31,61,2,80,3
27,43,2,80,3
28,64,2,79,3
27,21,2,60,3
30,64,2,87,3
17,64,2,87,3
24,60,2,84,3
27,34,2,86,3
29,61,2,74,3
38,63,2,63,3
44,60,2,85,3
17,62,2,69,3
25,48,2,78,3
27,36,2,77,3
11,61,2,82,3
26,36,2,67,3
25,76,2,87,3
24,64,2,65,3
26,49,2,86,3
26,60,2,65,3
14,63,2,71,3
25,43,2,75,3
26,33,2,84,3
25,52,2,66,3
26,21,2,68,3
33,63,2,66,3
17,63,2,87,3
26,74,2,78,3
26,27,2,77,3
27,57,2,80,3
27,57,2,72,3
30,60,2,80,3
27,62,2,87,3
34,63,2,83,3
25,35,2,85,3
44,61,2,65,3
46,61,2,77,3
34,62,2,63,3
25,38,2,69,3
25,23,2,66,3
20,60,2,60,3
27,81,2,83,3
27,55,2,70,3
26,53,2,65,3
30,60,2,80,3
14,60,2,62,3
22,62,2,88,3
43,62,2,77,3
26,43,2,86,3
25,48,2,65,3
27,67,2,82,3
27,35,2,68,3
17,64,2,87,3
25,71,2,81,3
32,64,2,84,3
44,62,2,77,3
27,67,2,82,3
42,62,2,76,3
26,67,2,79,3
28,77,2,73,3
25,71,2,76,3
26,47,2,72,3
25,47,2,82,3
14,61,2,76,3
26,53,2,87,3
30,60,2,80,3
25,68,2,67,3
49,61,2,83,3
27,36,2,74,3
33,64,2,62,3
25,67,2,78,3
10,64,2,64,3
27,61,2,81,3
27,71,2,79,3
40,63,2,72,3
36,63,2,68,3
17,60,2,84,3
38,63,2,87,3
21,60,2,78,3
43,63,2,60,3
25,47,2,72,3
31,63,2,82,3
12,63,2,84,3
32,61,2,64,3
41,61,2,69,3
27,68,2,78,3
26,83,2,74,3
28,59,2,69,3
35,63,2,68,3
23,64,2,63,3
28,84,2,80,3
26,47,2,60,3
19,60,2,70,3
26,72,2,79,3
19,61,2,82,3
33,61,2,72,3
27,21,2,64,3
25,61,2,65,3
27,32,2,82,3
38,60,2,62,3
25,66,2,89,3
28,64,2,79,3
27,69,2,84,3
26,60,2,86,3
27,40,2,63,3
23,63,2,69,3
27,50,2,71,3
47,64,2,63,3
17,61,2,80,3
26,46,2,76,3
27,44,2,67,3
27,59,2,61,3
28,57,2,66,3
26,83,2,74,3
26,58,2,60,3
39,61,2,77,3
25,61,2,66,3
34,64,2,82,3
26,47,2,72,3
26,57,2,79,3
47,60,2,89,3
28,37,2,65,3
28,73,2,79,3
38,61,2,85,3
25,76,2,87,3
21,63,2,78,3
25,33,2,69,3
25,48,2,65,3
27,20,2,63,3
27,57,2,62,3
44,62,2,66,3
28,42,2,84,3
25,83,2,60,3
26,39,2,77,3
25,57,2,60,3
15,61,2,72,3
46,61,2,77,3
21,63,2,87,3
12,63,2,84,3
25,80,2,62,3
25,62,3,89,3
28,37,2,65,3
37,65,2,70,3
25,78,2,87,3
12,63,2,64,3
32,61,2,77,3
42,62,2,88,3
26,43,2,70,3
29,63,2,82,3
23,63,2,69,3
43,64,2,64,3
29,61,2,64,3
42,61,2,84,3
25,27,2,74,3
31,60,2,81,3
27,41,2,66,3
25,31,2,63,3
27,57,2,62,3
39,61,2,67,3
45,61,2,81,3
23,62,2,67,3
21,60,2,78,3
15,62,2,68,3
45,60,2,66,3
25,66,2,81,3
26,53,2,87,3
27,21,2,64,3
17,60,2,77,3
26,21,2,81,3
27,64,2,89,3
27,57,2,89,3
40,60,2,60,3
26,55,2,68,3
32,60,2,63,3
27,27,2,67,3
27,32,2,85,3
25,35,2,85,3
25,47,2,83,3
49,63,2,73,3
25,31,2,63,3
27,40,2,63,3
25,73,2,73,3
48,64,2,89,3
13,64,2,87,3
28,73,2,79,3
26,71,2,78,3
27,57,2,62,3
25,69,2,61,3
22,62,2,70,3
27,42,2,83,3
40,65,2,68,3
22,64,2,69,3
26,45,2,80,3
25,84,2,89,3
26,24,2,70,3
33,60,2,80,3
37,61,2,79,3
26,47,2,65,3
26,59,2,80,3
32,61,2,77,3
38,61,2,85,3
31,63,2,82,3
26,72,2,79,3
25,51,2,71,3
27,45,2,73,3
47,62,2,60,3
27,56,2,83,3
27,20,2,63,3
39,60,2,73,3
26,79,2,84,3
25,58,2,62,3
38,60,2,84,3
28,63,2,63,3
27,42,2,88,3
26,80,2,85,3
34,60,2,72,3
18,62,2,78,3
26,59,2,87,3
25,56,2,78,3
28,63,2,63,3
38,61,2,85,3
40,65,2,75,3
26,59,2,87,3
42,60,2,79,3
47,61,2,80,3
26,77,2,80,3
26,42,2,77,3
25,25,2,66,3
34,64,2,80,3
25,41,2,67,3
32,64,2,84,3
15,64,2,78,3
27,51,2,71,3
27,35,2,74,3
12,62,2,88,3
25,55,2,63,3
13,64,2,63,3
27,22,2,63,3
46,64,2,60,3
27,47,2,80,3
35,60,2,69,3
26,36,2,67,3
34,60,2,81,3
30,60,2,67,3
27,38,2,61,3
25,72,2,84,3
27,59,2,89,3
24,62,2,89,3
27,83,2,82,3
26,21,2,88,3
18,61,2,85,3
34,64,2,75,3
36,60,2,74,3
25,38,2,84,3
40,64,2,71,3
20,64,2,69,3
21,61,2,85,3
26,69,2,67,3
26,42,2,77,3
27,34,2,86,3
42,62,2,86,3
44,63,2,83,3
46,64,2,86,3
25,26,2,77,3
31,61,2,70,3
40,65,2,75,3
25,22,2,62,3
18,64,2,74,3
14,63,2,71,3
46,60,2,85,3
33,63,2,82,3
27,77,2,77,3
17,61,2,75,3
25,34,2,73,3
26,79,2,84,3
25,59,2,65,3
33,64,2,62,3
21,60,2,88,3
27,46,2,68,3
41,62,2,87,3
12,62,2,73,3
27,83,2,77,3
27,31,2,61,3
39,63,2,88,3
12,63,2,84,3
27,25,2,73,3
38,62,2,80,3
25,32,2,87,3
26,66,2,80,3
26,27,2,84,3
26,47,2,81,3
46,64,2,68,3
24,63,2,78,3
35,64,2,87,3
27,63,2,78,3
27,21,2,79,3
26,72,2,72,3
48,64,2,62,3
25,56,2,66,3
27,32,2,82,3
29,60,2,68,3
15,64,2,88,3
27,33,2,74,3
28,40,2,70,3
27,35,2,74,3
26,33,2,84,3
25,56,2,66,3
10,62,2,76,3
10,62,2,65,3
46,60,2,85,3
26,69,2,83,3
24,61,2,85,3
40,61,2,81,3
29,63,2,63,3
27,83,2,79,3
26,57,2,79,3
21,61,2,64,3
27,78,2,61,3
27,35,2,84,3
45,63,2,71,3
26,25,2,65,3
27,31,2,68,3
27,61,2,81,3
27,32,2,81,3
18,61,2,88,3
22,61,2,68,3
26,41,2,77,3
26,49,2,86,3
27,25,2,89,3
14,63,2,88,3
25,84,2,89,3
27,39,2,89,3
27,65,2,68,3
36,64,2,74,3
27,73,2,86,3
44,61,2,76,3
27,72,2,68,3
28,73,2,79,3
27,50,2,67,3
22,62,2,76,3
27,66,2,89,3
46,61,2,67,3
49,64,2,83,3
29,60,2,62,3
27,40,2,63,3
25,58,2,73,3
46,64,2,62,3
25,64,2,65,3
11,63,2,79,3
37,64,2,77,3
26,49,2,85,3
46,60,2,85,3
12,63,2,86,3
26,46,2,69,3
27,44,2,77,3
27,35,2,68,3
26,27,2,87,3
26,60,2,82,3
41,60,2,64,3
28,62,2,77,3
27,45,3,89,3
27,84,2,88,3
25,60,2,81,3
29,63,2,61,3
25,51,2,71,3
25,73,2,71,3
41,64,2,84,3
26,57,2,69,3
26,27,2,76,3
25,28,2,86,3
42,61,2,84,3
46,61,2,69,3
26,48,2,65,3
25,71,2,81,3
25,28,2,81,3
25,35,2,82,3
26,29,2,89,3
26,23,2,72,3
39,60,2,69,3
27,48,2,63,3
26,77,2,75,3
25,32,2,87,3
27,67,2,68,3
31,61,2,79,3
27,57,2,86,3
26,69,2,67,3
25,41,2,64,3
27,29,2,69,3
34,60,2,85,3
25,43,2,85,3
12,62,2,69,3
26,83,2,76,3
26,30,2,86,3
26,50,2,65,3
27,39,2,79,3
12,62,2,73,3
24,62,2,73,3
10,61,2,82,3
48,61,2,87,3
25,81,2,70,3
12,63,2,84,3
26,79,2,61,3
25,31,2,63,3
24,60,2,84,3
42,62,2,81,3
14,61,2,77,3
21,60,2,81,3
25,52,2,81,3
43,63,2,62,3
44,62,2,83,3
26,26,2,79,3
27,20,2,63,3
27,35,2,67,3
36,64,2,74,3
27,34,2,86,3
25,56,2,62,3
44,63,2,83,3
26,76,2,67,3
26,32,2,69,3
11,64,2,89,3
14,60,2,82,3
25,32,2,87,3
25,62,2,71,3
37,60,2,86,3
11,62,2,62,3
29,63,2,83,3
26,79,2,61,3
25,22,2,62,3
39,60,2,69,3
28,77,2,73,3
26,28,2,84,3
25,61,2,82,3
27,67,2,67,3
27,52,2,74,3
25,48,2,65,3
42,61,2,62,3
32,62,2,80,3
12,63,2,65,3
25,57,2,76,3
26,22,2,71,3
26,51,2,83,3
40,64,2,73,3
25,25,2,87,3
26,83,2,74,3
26,70,2,86,3
27,39,2,89,3
27,20,2,63,3
27,67,2,67,3
24,63,2,67,3
34,60,2,60,3
18,64,2,63,3
44,60,2,63,3
26,47,2,74,3
15,60,2,75,3
13,64,2,63,3
25,51,2,70,3
30,60,2,63,3
15,61,2,79,3
42,62,2,75,3
27,41,2,66,3
26,46,2,69,3
10,62,2,76,3
25,34,3,89,3
29,61,2,64,3
17,60,2,68,3
27,64,2,78,3
28,63,2,89,3
43,64,2,63,3
26,50,2,65,3
26,23,2,80,3
25,55,2,79,3
48,61,2,61,3
20,60,2,78,3
27,23,2,68,3
27,46,2,67,3
25,32,2,87,3
25,30,2,80,3
41,60,2,70,3
25,35,2,82,3
25,27,2,81,3
27,35,2,74,3
34,61,2,85,3
21,63,2,80,3
10,62,2,76,3
24,64,2,84,3
48,61,2,65,3
27,67,2,73,3
25,80,2,62,3
27,24,2,76,3
32,60,2,63,3
25,22,2,62,3
14,61,2,78,3
28,64,2,75,3
49,65,2,67,3
14,60,2,82,3
42,63,2,64,3
25,32,2,67,3
11,63,2,83,3
27,36,2,88,3
27,44,2,67,3
27,52,2,74,3
21,62,2,70,3
18,60,2,68,3
26,70,2,80,3
25,54,2,87,3
36,61,2,82,3
27,61,2,71,3
25,44,2,89,3
26,22,2,84,3
26,36,2,67,3
31,61,2,79,3
25,84,2,89,3
25,56,2,66,3
26,53,2,74,3
27,40,2,80,3
25,22,2,76,3
13,61,2,70,3
30,63,2,66,3
22,62,2,73,3
39,63,2,83,3
26,22,2,73,3
27,57,2,72,3
25,70,2,85,3
27,63,2,77,3
26,32,2,69,3
26,65,2,70,3
25,31,2,87,3
26,60,2,86,3
27,63,2,60,3
27,45,2,63,3
27,43,2,89,3
43,61,2,64,3
25,72,2,84,3
12,62,2,62,3
26,22,2,84,3
41,61,2,66,3
26,76,2,64,3
20,64,2,72,3
26,40,2,89,3
26,73,2,63,3
36,63,2,68,3
33,61,2,72,3
37,61,2,84,3
37,65,2,70,3
49,61,2,61,3
26,70,2,66,3
38,62,2,80,3
25,48,2,65,3
30,61,2,89,3
25,38,2,84,3
27,44,2,67,3
26,47,2,65,3
25,38,2,69,3
26,47,2,81,3
36,60,2,74,3
26,67,2,80,3
30,62,2,66,3
45,60,2,85,3
26,60,2,73,3
14,62,2,60,3
46,61,2,81,3
25,54,2,61,3
34,64,2,75,3
25,49,2,62,3
46,64,2,86,3
26,21,2,86,3
23,62,2,74,3
26,27,2,80,3
26,27,2,77,3
14,61,2,77,3
27,29,2,69,3
27,84,2,79,3
10,63,2,63,3
26,69,2,86,3
26,84,2,81,3
27,60,2,86,3
25,25,2,71,3
12,62,2,62,3
26,39,2,80,3
47,63,2,68,3
27,22,2,80,3
47,60,2,65,3
35,63,2,68,3
26,60,2,86,3
25,78,2,70,3
27,60,2,86,3
27,68,2,78,3
44,63,2,84,3
27,36,2,85,3
25,32,2,87,3
19,63,2,69,3
27,43,2,85,3
26,38,2,68,3
27,66,2,72,3
25,37,2,80,3
19,64,2,62,3
25,31,2,87,3
27,40,2,63,3
27,27,2,67,3
28,84,2,82,3
27,31,2,61,3
37,63,2,72,3
27,36,2,74,3
26,60,2,82,3
10,61,2,72,3
40,60,2,77,3
16,61,2,89,3
25,71,2,88,3
27,54,2,76,3
25,61,2,82,3
17,63,2,62,3
27,22,2,76,3
27,68,2,73,3
11,64,2,64,3
25,62,2,87,3
21,63,2,80,3
25,54,2,78,3
17,62,2,60,3
27,20,2,63,3
28,64,2,75,3
25,68,2,67,3
26,52,2,78,3
26,66,2,80,3
26,59,2,80,3
26,53,2,74,3
27,66,2,72,3
32,60,2,65,3
17,62,2,67,3
27,80,2,84,3
26,41,2,77,3
20,60,2,76,3
36,61,2,82,3
28,73,2,64,3
47,60,2,65,3
37,61,2,65,3
27,53,2,89,3
25,52,2,81,3
25,45,2,79,3
27,34,2,86,3
25,72,2,84,3
25,62,2,81,3
27,56,2,84,3
34,64,2,82,3
29,63,2,63,3
45,64,2,74,3
26,27,2,77,3
27,68,2,75,3
30,60,2,88,3
18,61,2,88,3
40,61,2,86,3
12,61,2,76,3
27,32,2,85,3
25,82,2,77,3
32,60,2,65,3
26,53,2,86,3
40,60,2,64,3
33,63,2,82,3
39,61,2,60,3
27,31,2,85,3
33,63,2,84,3
26,20,3,89,3
21,60,2,78,3
39,61,2,77,3
43,63,2,60,3
10,62,2,60,3
25,32,2,62,3
11,60,2,84,3
37,61,2,84,3
17,63,2,62,3
26,60,2,65,3
26,38,2,62,3
49,63,2,70,3
47,62,2,61,3
25,80,2,62,3
33,61,2,72,3
27,31,2,77,3
26,20,2,74,3
26,53,2,86,3
27,65,2,80,3
27,40,2,63,3
27,59,2,65,3
26,66,2,61,3
49,63,2,70,3
26,66,2,86,3
25,71,2,72,3
41,61,2,79,3
26,25,2,65,3
26,81,2,86,3
27,59,2,65,3
26,71,2,78,3
25,40,2,76,3
27,22,2,63,3
27,63,2,78,3
27,76,2,71,3
26,65,2,62,3
41,62,2,89,3
17,60,2,82,3
27,55,2,72,3
17,61,2,82,3
12,64,2,86,3
45,60,2,85,3
15,64,2,78,3
26,81,2,86,3
33,61,2,66,3
26,75,2,65,3
25,35,2,77,3
14,63,2,67,3
26,24,2,77,3
42,63,2,75,3
18,60,2,65,3
42,62,2,81,3
23,60,2,61,3
24,61,2,78,3
27,68,2,75,3
26,43,2,86,3
17,60,2,82,3
40,64,2,86,3
17,60,2,82,3
26,60,2,64,3
23,62,2,67,3
23,62,2,67,3
15,64,2,71,3
27,55,2,62,3
12,62,2,62,3
27,62,2,72,3
10,62,2,76,3
27,36,2,80,3
49,61,2,83,3
37,63,2,72,3
25,73,2,78,3
14,63,2,71,3
27,39,2,79,3
44,63,2,64,3
46,60,2,85,3
28,72,2,70,3
30,60,2,76,3
32,60,2,62,3
26,58,2,60,3
37,61,2,79,3
26,75,2,65,3
27,53,2,89,3
26,43,2,67,3
37,60,2,61,3
41,61,2,79,3
38,62,2,80,3
37,63,2,89,3
45,63,2,79,3
20,63,2,64,3
25,80,2,89,3
12,60,2,83,3
15,62,2,87,3
48,64,2,62,3
44,63,2,88,3
40,61,2,86,3
25,76,2,83,3
46,63,2,84,3
26,80,2,77,3
26,51,2,72,3
48,61,2,70,3
25,32,2,87,3
21,61,2,87,3
26,82,2,82,3
15,63,2,66,3
30,62,2,80,3
26,32,2,86,3
26,38,2,62,3
46,61,2,67,3
26,65,2,76,3
26,78,2,86,3
15,61,2,73,3
32,64,2,84,3
25,73,2,67,3
26,25,2,77,3
26,38,2,62,3
28,77,2,73,3
22,64,2,87,3
27,43,2,85,3
26,72,2,61,3
22,61,2,73,3
25,32,2,62,3
27,57,2,89,3
26,56,2,66,3
46,63,2,81,3
26,20,2,74,3
26,26,2,79,3
31,61,2,80,3
27,42,2,83,3
29,61,2,74,3
26,65,2,76,3
36,61,2,82,3
13,64,2,63,3
37,60,2,86,3
27,57,2,80,3
27,77,2,76,3
26,24,2,77,3
26,75,2,79,3
27,56,2,80,3
26,83,2,66,3
25,70,2,64,3
26,43,2,80,3
21,60,2,81,3
40,61,2,61,3
30,60,2,76,3
25,51,2,70,3
46,63,2,69,3
18,60,2,65,3
31,64,2,80,3
18,60,2,65,3
45,64,2,74,3
25,62,2,89,3
26,32,2,69,3
38,60,2,76,3
37,60,2,78,3
27,73,2,66,3
25,34,2,73,3
25,29,2,82,3
27,22,2,76,3
27,42,2,77,3
26,36,2,72,3
32,60,2,81,3
27,31,2,61,3
34,63,2,83,3
25,58,2,73,3
17,62,2,67,3
12,63,2,77,3
26,40,2,85,3
39,61,2,77,3
28,62,2,77,3
27,25,2,73,3
